Tin_degC,Tout_degC,Psol_Wm2,Price,Action,Reward,Done
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
21.850006,10.850006,431.0,0.0,0,0.0,0.0
